book_id,user_id,rating
213,9257,4
213,9731,4
213,9771,5
213,10140,3
213,10335,4
213,10402,4
213,10610,4
213,10662,2
213,10751,5
213,11445,4
213,11692,4
213,11868,5
213,12874,3
213,13000,4
213,13095,3
213,13378,5
213,13407,3
213,13544,1
213,13776,4
213,14248,3
213,15318,4
213,16569,3
213,16821,4
213,17105,4
213,17222,3
213,17228,5
213,18100,5
213,18313,2
213,18493,5
213,18798,1
213,19729,3
213,20076,3
213,20848,5
213,21217,5
213,21724,3
213,21733,2
213,22164,2
213,22534,4
213,23303,4
213,23576,3
213,24143,5
213,24499,2
213,25048,3
213,27499,3
213,27834,5
213,27934,5
213,28767,2
213,28831,4
213,29031,3
213,29689,1
213,29819,4
213,30233,2
213,30794,4
213,31001,3
213,31198,4
213,32305,4
213,33207,4
213,33864,4
213,34531,5
213,35608,3
213,37834,4
213,38865,5
213,39703,5
213,40251,3
213,40468,5
213,40490,5
213,41300,3
213,42810,3
213,43622,3
213,45554,4
213,46977,4
213,47478,4
213,51480,2
213,52036,5
213,53292,5
214,202,5
214,314,4
214,589,4
214,1136,3
214,2077,3
214,2838,3
214,3114,4
214,3656,4
214,3982,4
214,5379,3
214,5759,3
214,5944,4
214,6063,4
214,6247,3
214,6323,3
214,6856,3
214,8060,3
214,8078,4
214,8388,4
214,8449,3
214,8696,4
214,9285,4
214,10087,3
214,10140,3
214,10249,5
214,10662,3
214,10792,5
214,11073,3
214,11502,3
214,11927,3
214,12476,3
214,12827,5
214,12982,4
214,13360,4
214,13629,4
214,13739,4
214,14411,3
214,15161,3
214,15194,3
214,16403,3
214,17207,4
214,18316,5
214,19171,5
214,19942,4
214,20243,3
214,21228,4
214,21599,4
214,24499,3
214,25320,4
214,25616,2
214,25872,5
214,28158,3
214,28407,3
214,30071,3
214,31159,3
214,31512,4
214,31941,5
214,32617,5
214,33697,2
214,34703,4
214,35259,4
214,35326,4
214,36308,3
214,37035,5
214,37153,3
214,37564,4
214,37690,4
214,38766,5
214,39618,5
214,41062,3
214,41105,5
214,41204,3
214,41318,2
214,41733,5
214,42213,4
214,43176,4
214,43727,5
214,44963,4
214,45071,3
214,45269,3
214,46102,3
214,46147,5
214,46479,4
214,46958,3
214,48282,4
214,48297,3
214,49152,4
214,49382,5
214,50289,5
214,50753,3
214,50774,5
214,51316,4
214,51452,2
214,51692,5
214,51834,3
214,52036,2
214,52556,4
214,52929,4
214,52965,3
214,53173,4
215,314,5
215,589,4
215,2077,5
215,2283,5
215,2721,3
215,3721,5
215,4706,4
215,4891,3
215,4934,5
215,5379,4
215,5435,3
215,5580,5
215,5759,4
215,6016,3
215,6042,4
215,7225,4
215,7674,4
215,8337,3
215,8454,4
215,10288,5
215,10743,5
215,11599,4
215,11691,4
215,11691,4
215,11999,5
215,12156,4
215,12372,2
215,12471,5
215,12791,3
215,13163,5
215,14411,3
215,14936,4
215,15494,4
215,16377,4
215,17105,3
215,17652,4
215,17883,2
215,18433,4
215,19013,5
215,19171,5
215,19926,5
215,20375,5
215,20553,4
215,20782,5
215,21268,5
215,21543,4
215,21724,4
215,21788,3
215,21851,4
215,22313,5
215,24288,4
215,24326,4
215,24441,5
215,24845,5
215,25485,5
215,26018,1
215,27448,4
215,27460,4
215,27512,3
215,28452,5
215,28459,5
215,28923,4
215,29123,3
215,30259,2
215,31305,3
215,31760,4
215,32033,5
215,32052,5
215,32058,5
215,32710,4
215,33679,5
215,33864,5
215,34193,3
215,34315,4
215,34531,5
215,35157,4
215,35326,4
215,35986,5
215,36664,5
215,36725,5
215,37549,3
215,38070,5
215,40840,5
215,43176,4
215,43887,5
215,44305,2
215,44836,5
215,45071,4
215,45269,3
215,48196,5
215,48482,5
215,48809,5
215,49184,5
215,50342,4
215,50399,3
215,51762,5
215,52036,3
215,52425,5
215,52965,4
215,53245,5
216,35,3
216,314,4
216,1296,5
216,2077,5
216,3087,3
216,3263,2
216,3641,5
216,3688,4
216,5645,4
216,6025,5
216,6252,4
216,6630,5
216,7563,4
216,7979,5
216,8440,4
216,8526,5
216,8833,3
216,8909,4
216,9246,5
216,10249,5
216,10944,3
216,11285,3
216,11527,5
216,11569,4
216,11927,5
216,11945,4
216,12381,2
216,12874,4
216,13000,4
216,13163,4
216,13189,5
216,13274,4
216,14285,3
216,14385,5
216,14603,3
216,15318,3
216,15567,5
216,15608,5
216,16129,4
216,16913,5
216,17222,5
216,17242,3
216,17359,5
216,17434,3
216,17832,3
216,17883,5
216,17984,4
216,18031,5
216,18199,3
216,18313,5
216,18957,4
216,21781,4
216,22534,5
216,23576,4
216,23711,3
216,23892,3
216,24441,4
216,24834,3
216,24845,5
216,26244,5
216,26398,5
216,26629,4
216,26661,3
216,26800,1
216,26992,4
216,28158,5
216,28767,4
216,30233,5
216,30313,4
216,31093,5
216,31336,5
216,32809,4
216,33357,5
216,33716,4
216,33890,3
216,33947,3
216,34688,3
216,35146,3
216,35259,4
216,35739,5
216,35780,5
216,35866,4
216,38080,3
216,38851,4
216,41861,5
216,42404,5
216,42810,4
216,43949,5
216,44397,5
216,45811,3
216,46212,3
216,46823,5
216,47730,4
216,48687,5
216,49138,3
216,49491,3
216,50610,3
216,51166,5
216,51460,2
216,52007,5
217,588,4
217,725,4
217,1185,4
217,1393,3
217,3087,5
217,3641,5
217,3827,3
217,3922,4
217,4044,5
217,5379,4
217,6634,4
217,6698,4
217,7563,4
217,7970,5
217,8510,5
217,8526,5
217,8909,4
217,9257,4
217,9722,3
217,9771,4
217,9804,5
217,9806,3
217,10140,3
217,10297,4
217,10509,5
217,10885,3
217,11191,1
217,11239,1
217,11527,5
217,11569,4
217,11692,5
217,11945,5
217,12361,5
217,12455,3
217,13095,4
217,13544,4
217,14136,4
217,14207,4
217,14546,5
217,15054,3
217,15318,4
217,15838,4
217,16569,3
217,17105,4
217,17832,1
217,17883,1
217,17984,5
217,18031,5
217,18361,3
217,19541,4
217,20363,3
217,20467,3
217,21230,4
217,21724,3
217,22913,3
217,24582,4
217,24845,4
217,25164,4
217,26750,3
217,26800,3
217,26942,4
217,27612,5
217,29819,5
217,29951,4
217,30160,4
217,30304,4
217,30313,4
217,30833,3
217,31093,4
217,31760,5
217,32576,2
217,33065,3
217,33633,3
217,34083,5
217,34531,5
217,38082,5
217,38687,4
217,39452,5
217,39618,1
217,39720,3
217,41240,3
217,41997,4
217,42568,4
217,43037,5
217,43949,3
217,43985,4
217,44243,2
217,44397,5
217,46482,5
217,46977,4
217,49288,5
217,49289,5
217,49295,5
217,49297,5
217,49514,4
217,50096,5
217,50101,5
217,50102,5
217,50133,5
217,52740,5
218,4454,3
218,5152,4
218,5357,3
218,6649,4
218,6728,4
218,7321,3
218,8537,3
218,9496,5
218,10788,5
218,11073,4
218,11076,3
218,11426,4
218,12203,4
218,13035,1
218,14060,4
218,14568,3
218,14625,3
218,14652,4
218,14980,4
218,15546,4
218,15712,4
218,15857,4
218,16403,3
218,17220,3
218,18550,4
218,19573,2
218,21078,2
218,22098,2
218,22115,4
218,22602,4
218,23923,2
218,24412,3
218,24431,2
218,25030,4
218,25687,3
218,25720,4
218,25814,3
218,26467,4
218,26606,4
218,26825,3
218,27125,3
218,27451,2
218,28103,4
218,28516,3
218,28516,3
218,28576,5
218,28736,4
218,29562,4
218,30016,4
218,30405,5
218,30601,4
218,30942,3
218,30942,3
218,31801,5
218,31861,5
218,31886,2
218,32201,5
218,32841,5
218,33662,3
218,33945,5
218,34066,4
218,34871,3
218,35552,3
218,35593,3
218,35986,5
218,35993,2
218,36126,2
218,36995,3
218,37889,4
218,38815,3
218,39239,4
218,39628,1
218,39770,5
218,40126,2
218,40167,5
218,41084,2
218,41407,2
218,41861,1
218,42645,5
218,43151,4
218,44023,4
218,44418,3
218,45361,4
218,45656,5
218,47611,5
218,48415,3
218,48566,3
218,49586,1
218,50074,4
218,50326,3
218,50753,2
218,50891,3
218,50999,5
218,51166,4
218,52036,1
218,52214,5
218,52740,3
218,52972,3
218,53054,5
218,53381,3
219,588,3
219,951,5
219,1169,5
219,1185,3
219,2171,5
219,2900,5
219,3005,5
219,3662,5
219,3739,4
219,3922,5
219,5272,4
219,5885,5
219,6063,4
219,6634,4
219,7563,5
219,8167,4
219,8370,5
219,8440,4
219,8454,4
219,8484,5
219,8519,5
219,8579,3
219,8710,4
219,9011,2
219,9165,5
219,9244,5
219,9722,4
219,9771,4
219,10111,5
219,10140,4
219,10146,5
219,10249,5
219,10610,4
219,11285,4
219,11408,4
219,11691,2
219,11999,2
219,12381,4
219,12471,4
219,12476,4
219,12874,4
219,12946,5
219,13378,5
219,13879,5
219,14192,5
219,14222,2
219,14248,4
219,14372,5
219,15547,2
219,15604,5
219,16569,4
219,17643,2
219,18031,5
219,18100,5
219,18313,5
219,18550,5
219,19191,5
219,19942,3
219,20076,3
219,20406,3
219,21228,4
219,21676,5
219,21713,4
219,24845,4
219,26145,4
219,26718,4
219,28831,3
219,29031,4
219,30283,5
219,30833,5
219,32055,3
219,32305,5
219,32338,4
219,32635,3
219,33864,5
219,35982,4
219,36099,5
219,37284,5
219,37690,5
219,37834,5
219,40126,4
219,40490,5
219,41074,3
219,41318,3
219,42574,4
219,43300,5
219,43602,4
219,43622,5
219,43985,4
219,45269,3
219,45554,3
219,45811,5
219,47476,4
219,47800,5
219,48482,3
219,48687,5
219,49298,5
219,51838,4
219,52929,3
219,53292,5
220,3362,4
220,3465,4
220,4339,2
220,5759,2
220,6035,4
220,6063,5
220,7406,3
220,8218,5
220,9747,2
220,10502,3
220,11678,5
220,13361,5
220,13743,4
220,13763,4
220,14016,3
220,14546,5
220,14830,5
220,15258,4
220,15648,2
220,16543,5
220,16848,5
220,16941,3
220,17081,3
220,17652,3
220,18613,3
220,18884,5
220,18908,2
220,19356,4
220,19481,4
220,19493,4
220,19573,4
220,19655,3
220,19724,5
220,19738,3
220,19944,5
220,20221,3
220,20592,5
220,20634,5
220,20729,5
220,20883,3
220,20991,4
220,21070,1
220,21487,3
220,21666,5
220,21739,3
220,21861,5
220,22497,3
220,22669,5
220,22961,5
220,23525,4
220,24102,3
220,24132,4
220,24326,1
220,24632,3
220,25266,3
220,26146,5
220,26236,2
220,26606,2
220,27585,5
220,27808,4
220,28419,4
220,29312,1
220,29644,5
220,29776,4
220,30368,4
220,30711,3
220,30761,2
220,31336,4
220,32160,4
220,32834,5
220,33075,5
220,35241,3
220,35831,3
220,35986,4
220,37041,4
220,37497,3
220,37855,3
220,38032,4
220,38080,5
220,38082,3
220,39172,5
220,39285,3
220,39379,4
220,39709,5
220,40700,2
220,40840,3
220,41402,3
220,41834,4
220,42974,5
220,43152,4
220,43176,4
220,43704,3
220,44023,3
220,44955,3
220,45437,4
220,46479,1
220,46823,4
220,48493,4
220,48622,5
220,51834,3
221,1677,4
221,3580,3
221,3757,4
221,5115,2
221,6294,4
221,6715,5
221,7001,1
221,7563,4
221,7674,3
221,8286,4
221,8334,3
221,8388,4
221,9384,3
221,11239,3
221,11317,4
221,11382,3
221,11408,3
221,11502,4
221,11691,5
221,11836,1
221,11839,1
221,11854,3
221,11911,4
221,12193,3
221,12455,1
221,12638,5
221,13019,3
221,13134,5
221,13925,1
221,14149,4
221,14177,4
221,14222,4
221,14546,5
221,14585,3
221,15604,5
221,16346,2
221,17081,4
221,17220,5
221,17450,3
221,17475,5
221,17528,1
221,17643,5
221,17747,2
221,17984,3
221,18199,5
221,18767,3
221,18857,5
221,19171,5
221,19191,4
221,19715,3
221,19724,5
221,20332,1
221,21487,4
221,21724,3
221,21781,4
221,22444,5
221,24962,4
221,25327,4
221,25485,4
221,25698,4
221,26146,5
221,26992,5
221,27027,3
221,27448,4
221,27515,3
221,27599,4
221,27612,2
221,27900,4
221,28767,3
221,28831,2
221,28945,3
221,29644,5
221,30160,3
221,30233,2
221,30236,4
221,30833,3
221,32419,4
221,32490,5
221,33473,5
221,34639,5
221,35157,2
221,35568,3
221,36031,5
221,36126,4
221,36240,5
221,37549,3
221,41228,3
221,41282,5
221,41997,4
221,46139,5
221,47478,2
221,47730,5
221,47746,5
221,47800,4
221,48291,4
221,51452,3
221,51612,4
221,51838,4
221,52583,5
221,53293,5
222,1677,4
222,3739,4
222,5461,4
222,6323,2
222,7979,5
222,7999,4
222,8096,3
222,8370,2
222,8510,4
222,8909,4
222,9165,5
222,10140,2
222,10256,2
222,10944,4
222,11191,5
222,11545,4
222,11854,1
222,11868,5
222,11927,4
222,11945,3
222,12002,4
222,12946,4
222,13034,4
222,13095,4
222,13776,3
222,13879,3
222,13991,4
222,14136,3
222,14385,4
222,15604,5
222,15748,5
222,17242,5
222,17359,3
222,17643,5
222,17984,4
222,18798,3
222,19526,5
222,19942,4
222,20076,3
222,20363,2
222,20414,4
222,20467,4
222,21160,3
222,23558,3
222,23603,4
222,23892,5
222,24326,4
222,25278,5
222,26097,4
222,26629,4
222,26661,4
222,26750,5
222,26883,4
222,27834,4
222,28824,3
222,29732,5
222,30794,4
222,30833,3
222,32055,3
222,32058,4
222,32199,3
222,32490,5
222,32576,5
222,32809,5
222,33357,3
222,33890,3
222,34688,3
222,36695,4
222,37035,5
222,37099,4
222,37746,2
222,37855,4
222,38067,5
222,38082,5
222,38851,5
222,39618,3
222,40566,5
222,42404,5
222,43300,4
222,43602,4
222,44243,3
222,44650,4
222,45498,3
222,47411,4
222,47478,2
222,48482,3
222,49288,5
222,49289,5
222,49295,5
222,49297,5
222,49491,5
222,49830,5
222,50096,5
222,50101,5
222,50102,5
222,50104,5
222,50133,5
222,51166,4
222,52740,3
222,53173,4
223,2066,3
223,3114,4
223,5115,4
223,5272,4
223,6247,5
223,6323,1
223,6630,4
223,7001,4
223,7212,3
223,7438,3
223,8090,3
223,8278,5
223,8484,2
223,9165,3
223,9384,3
223,10120,4
223,10140,2
223,10146,4
223,10246,3
223,11239,1
223,11527,4
223,11836,3
223,12002,3
223,12135,4
223,12466,4
223,12471,2
223,12476,3
223,12827,3
223,13000,4
223,13360,2
223,13629,3
223,14285,3
223,15194,3
223,16913,5
223,17652,4
223,17703,3
223,17747,4
223,18313,1
223,18316,5
223,19729,3
223,19984,5
223,20414,4
223,20991,5
223,21237,3
223,21676,5
223,23603,5
223,23768,3
223,24389,4
223,24845,5
223,25065,4
223,25485,3
223,25678,5
223,26496,3
223,26942,4
223,27512,2
223,28158,4
223,28824,3
223,28831,1
223,29037,3
223,29123,3
223,29155,3
223,31760,3
223,31941,5
223,32305,4
223,32748,3
223,32918,5
223,33147,5
223,33455,4
223,33697,4
223,33947,4
223,35111,5
223,35982,3
223,36121,3
223,36308,3
223,37153,4
223,37284,4
223,38082,5
223,38185,4
223,38766,3
223,38851,3
223,40468,4
223,40566,5
223,40841,3
223,41577,2
223,43554,3
223,43727,3
223,44171,5
223,44836,4
223,45493,4
223,48297,4
223,49830,5
223,50119,5
223,50399,4
223,50593,2
223,50753,3
223,50999,5
223,51460,3
223,51762,5
223,51838,4
223,52929,3
224,2041,2
224,2066,3
224,3662,3
224,5759,3
224,7406,3
224,7778,3
224,9496,5
224,9768,1
224,11073,3
224,12394,3
224,12444,3
224,12827,5
224,13016,3
224,13035,4
224,13163,2
224,13282,3
224,13299,5
224,13381,2
224,13776,3
224,14016,1
224,14599,1
224,15009,4
224,15307,3
224,16081,4
224,16252,3
224,16543,1
224,16848,4
224,17475,2
224,17525,2
224,18068,4
224,18250,2
224,18342,3
224,19248,4
224,19984,5
224,21372,2
224,21736,1
224,21861,3
224,21960,4
224,22336,4
224,22368,4
224,22719,5
224,22744,2
224,23291,4
224,24102,2
224,24132,3
224,24389,4
224,26511,3
224,27540,2
224,28407,3
224,30071,1
224,32199,3
224,32201,5
224,32376,3
224,32834,2
224,33075,5
224,33716,3
224,34147,3
224,34540,5
224,35241,3
224,35993,3
224,36088,3
224,36995,3
224,37127,4
224,37564,3
224,37889,4
224,38032,2
224,39661,4
224,39709,4
224,40360,2
224,40961,2
224,41435,5
224,41577,4
224,42213,4
224,42287,3
224,43417,4
224,44615,4
224,44963,4
224,45260,2
224,45806,4
224,45834,3
224,46133,3
224,46479,4
224,46798,1
224,48557,3
224,48822,3
224,49636,4
224,49660,1
224,49830,5
224,49998,3
224,50142,3
224,50289,2
224,50715,5
224,50753,1
224,50774,3
224,51452,2
224,52214,2
224,52583,5
224,53130,3
224,53292,5
224,53366,3
225,1393,4
225,1952,5
225,3087,5
225,3114,3
225,3922,5
225,4536,2
225,5436,4
225,6063,3
225,6342,5
225,6634,4
225,7563,4
225,7979,5
225,8178,5
225,8440,4
225,8454,5
225,8519,5
225,8710,4
225,9246,4
225,9668,4
225,10335,4
225,10402,3
225,10509,4
225,10727,5
225,10944,5
225,11239,1
225,11272,4
225,11569,5
225,11854,3
225,12471,5
225,12476,5
225,12946,5
225,13034,4
225,13879,4
225,13991,4
225,14136,4
225,14207,5
225,14235,5
225,14603,3
225,16377,5
225,16576,4
225,17228,5
225,18031,5
225,18100,5
225,18798,5
225,18857,5
225,19191,4
225,19984,5
225,20363,3
225,20967,4
225,21487,4
225,21733,2
225,21781,4
225,23576,4
225,24143,4
225,24499,3
225,25164,5
225,25182,4
225,25278,5
225,25840,3
225,26145,3
225,26244,3
225,26661,5
225,27027,4
225,27499,4
225,27612,4
225,27834,5
225,27934,4
225,28158,4
225,28831,5
225,29689,4
225,30794,3
225,31001,5
225,31760,5
225,32305,4
225,32592,4
225,32745,5
225,32748,5
225,33065,5
225,33872,5
225,34688,4
225,36695,4
225,38798,5
225,38865,2
225,39703,5
225,40167,4
225,40490,5
225,42574,5
225,42810,4
225,43037,5
225,43985,5
225,44496,4
225,45554,3
225,45811,5
225,47411,3
225,47478,4
225,48559,5
225,48687,5
225,51460,5
225,51480,1
225,53292,5
226,173,4
226,588,3
226,1645,4
226,2166,3
226,3241,3
226,4715,3
226,4967,4
226,5172,3
226,5335,3
226,5357,4
226,5633,2
226,5944,4
226,6360,4
226,7563,2
226,7674,5
226,7976,4
226,8043,5
226,8286,3
226,8337,3
226,8565,4
226,10288,5
226,11263,4
226,11727,4
226,11829,4
226,11985,3
226,12734,4
226,13000,4
226,13003,4
226,13019,4
226,13163,5
226,13429,3
226,14546,5
226,14839,3
226,15054,4
226,15082,4
226,17120,3
226,17458,2
226,17832,4
226,17984,3
226,18068,4
226,18179,4
226,18199,5
226,18433,4
226,18492,5
226,18798,3
226,18957,4
226,19123,3
226,19611,5
226,20319,2
226,21106,4
226,21268,4
226,21372,3
226,22319,5
226,22611,2
226,23063,3
226,23185,3
226,23839,3
226,24288,3
226,25030,4
226,25320,4
226,25931,2
226,26146,4
226,26579,3
226,26825,3
226,27460,4
226,29031,3
226,29765,2
226,30259,5
226,31760,4
226,32346,5
226,34083,4
226,34193,3
226,34531,4
226,37041,3
226,37393,2
226,37494,3
226,37754,5
226,38996,3
226,40819,5
226,41062,5
226,41113,3
226,41145,5
226,41435,5
226,41746,4
226,41854,4
226,43985,3
226,45935,2
226,47173,5
226,47730,4
226,47811,3
226,48440,4
226,48478,4
226,50753,3
226,50905,4
226,51612,3
226,51692,3
226,52344,4
226,52469,5
226,52583,4
226,52740,5
227,1296,4
227,1677,4
227,1794,5
227,3114,4
227,3721,3
227,5461,4
227,6342,3
227,6630,4
227,7840,3
227,8096,4
227,8388,3
227,8526,4
227,8569,3
227,8959,5
227,9011,2
227,9843,5
227,10256,3
227,10402,3
227,10662,3
227,10885,2
227,11408,3
227,11445,4
227,11569,4
227,11837,3
227,12361,3
227,12861,5
227,13776,3
227,14936,4
227,15748,4
227,16129,1
227,16177,3
227,17222,3
227,17242,4
227,17359,4
227,17434,4
227,17643,4
227,17832,4
227,17984,4
227,18100,4
227,18767,3
227,18857,5
227,18957,3
227,19171,5
227,19942,4
227,20363,3
227,20991,4
227,21160,3
227,21217,2
227,21487,4
227,21713,4
227,21781,3
227,23558,3
227,23603,3
227,23612,2
227,24582,4
227,24834,5
227,25872,4
227,26097,4
227,26145,3
227,26629,4
227,26883,3
227,26992,3
227,27027,4
227,27267,5
227,28158,4
227,28803,5
227,28824,4
227,29732,5
227,30184,5
227,32490,4
227,32576,4
227,33890,4
227,34688,3
227,35608,3
227,35866,3
227,36240,3
227,37041,3
227,37099,5
227,38082,5
227,40167,3
227,40566,5
227,42404,5
227,43037,5
227,43300,5
227,43985,4
227,44650,3
227,45498,3
227,46977,4
227,47478,2
227,47746,5
227,48482,3
227,48822,3
227,49152,4
227,51460,3
227,51838,4
227,52007,4
227,52740,3
227,53145,1
227,53173,4
227,53245,3
228,35,2
228,368,3
228,1088,2
228,1169,2
228,1440,3
228,1794,5
228,1952,4
228,2900,3
228,3005,4
228,3263,3
228,3918,1
228,4280,3
228,5645,3
228,5885,2
228,6025,4
228,6342,4
228,6630,4
228,7563,2
228,7979,4
228,8370,2
228,8526,3
228,8569,2
228,8612,3
228,9011,2
228,9246,3
228,9771,4
228,9804,4
228,10249,2
228,10256,4
228,10288,3
228,10509,1
228,10727,3
228,10944,3
228,11239,4
228,11272,1
228,11445,4
228,11569,2
228,11599,3
228,11927,2
228,12455,2
228,12471,1
228,12861,5
228,12874,4
228,13112,5
228,13274,3
228,13407,4
228,13544,2
228,13879,4
228,15748,1
228,17359,3
228,17405,5
228,17434,3
228,17804,2
228,18031,3
228,18767,4
228,18857,5
228,18957,4
228,19171,5
228,20467,3
228,21676,5
228,22212,4
228,23576,3
228,23603,2
228,23612,2
228,25030,4
228,25048,2
228,25164,3
228,26053,2
228,26097,3
228,26482,3
228,26992,3
228,27612,5
228,28767,3
228,29031,3
228,29703,3
228,29819,3
228,30233,5
228,31336,3
228,31760,3
228,31852,3
228,32923,3
228,32952,4
228,33716,3
228,35259,4
228,35739,3
228,36031,4
228,36240,4
228,38080,3
228,38475,3
228,39720,3
228,39933,4
228,41062,4
228,44171,1
228,47490,3
228,47746,4
228,51166,3
228,51762,4
228,52007,4
228,52469,5
228,53145,2
229,1393,5
229,1794,5
229,2487,3
229,3005,3
229,3739,5
229,3827,5
229,4536,3
229,5379,4
229,5645,5
229,5885,2
229,6063,4
229,6342,3
229,6698,3
229,8167,3
229,8178,5
229,8440,4
229,8519,5
229,8612,4
229,8909,4
229,9668,1
229,9731,3
229,10146,3
229,10246,5
229,10249,5
229,10335,4
229,10402,3
229,11408,3
229,11854,5
229,11868,3
229,12381,4
229,12455,1
229,12466,4
229,12874,4
229,13282,5
229,13879,4
229,14136,5
229,14192,5
229,14222,2
229,14248,4
229,14372,4
229,15547,3
229,15604,5
229,15935,5
229,16576,5
229,16821,4
229,17228,5
229,17663,3
229,18313,1
229,19668,3
229,19724,4
229,19729,3
229,19942,3
229,20076,3
229,20406,5
229,21217,4
229,23303,4
229,24389,4
229,25840,5
229,26718,4
229,27499,5
229,27834,5
229,27934,4
229,28824,4
229,29689,5
229,30283,4
229,30304,5
229,30601,4
229,30944,4
229,31001,5
229,31198,5
229,32033,5
229,32055,3
229,32305,2
229,32338,3
229,32635,3
229,33716,4
229,33864,5
229,35608,4
229,36099,5
229,36695,4
229,37690,4
229,37855,4
229,38475,4
229,39423,5
229,39703,5
229,40490,5
229,42574,5
229,42810,3
229,43622,5
229,44397,5
229,45554,5
229,45811,3
229,47476,4
229,48559,4
229,48687,5
229,49298,4
229,51480,1
229,51762,5
229,52036,5
229,53293,5
230,35,4
230,274,5
230,725,5
230,1296,3
230,1456,5
230,3662,3
230,3918,3
230,3922,3
230,4536,4
230,5115,4
230,7979,5
230,8090,4
230,8167,4
230,8388,4
230,8519,4
230,8579,4
230,8909,5
230,9668,5
230,10120,1
230,10140,4
230,10146,4
230,10335,4
230,10610,4
230,11272,4
230,11285,5
230,11868,5
230,12145,5
230,12455,1
230,12476,5
230,12840,4
230,12874,3
230,13034,4
230,13084,2
230,13378,4
230,13544,5
230,13794,3
230,14890,5
230,15054,4
230,15935,5
230,16129,1
230,16346,4
230,16569,5
230,17228,5
230,17804,5
230,18053,5
230,18179,3
230,18361,4
230,18798,4
230,18857,5
230,19724,5
230,19942,3
230,20406,4
230,20967,3
230,20991,5
230,21658,4
230,21733,3
230,22602,5
230,23497,5
230,23576,3
230,24143,3
230,24326,5
230,24499,3
230,25182,5
230,25415,3
230,25840,5
230,26718,4
230,27834,3
230,27934,4
230,30304,3
230,30601,4
230,30944,4
230,32055,3
230,32305,3
230,32338,3
230,32635,3
230,32918,4
230,33207,5
230,33633,3
230,33872,4
230,35866,4
230,36695,4
230,38446,4
230,38687,4
230,38798,3
230,39703,5
230,40566,5
230,40841,5
230,41744,3
230,43037,4
230,45554,4
230,46139,5
230,46421,5
230,47478,1
230,47800,5
230,48291,5
230,48559,4
230,49298,4
230,51480,1
230,51838,4
230,53145,5
231,588,2
231,1088,3
231,1185,3
231,1296,5
231,2171,4
231,3641,5
231,3688,4
231,3918,4
231,5461,4
231,5645,4
231,5885,5
231,6025,4
231,6063,4
231,6252,3
231,7970,4
231,7979,5
231,8060,3
231,8526,4
231,8749,5
231,9246,3
231,9561,4
231,9804,5
231,10288,4
231,10944,5
231,11191,2
231,11692,4
231,12381,4
231,13112,3
231,13163,5
231,13189,4
231,13274,3
231,13544,4
231,13629,3
231,13991,5
231,14222,4
231,14575,5
231,15608,4
231,15935,5
231,16569,4
231,17105,3
231,17405,5
231,17450,5
231,18031,4
231,18179,5
231,18361,4
231,18957,4
231,19191,4
231,19541,5
231,19668,4
231,20467,4
231,21658,4
231,21728,4
231,21781,3
231,22212,4
231,22913,5
231,23576,2
231,23612,4
231,24441,3
231,24582,4
231,25030,2
231,25065,3
231,26053,4
231,26282,4
231,26661,4
231,26718,4
231,26825,3
231,27027,3
231,27513,3
231,27612,5
231,28458,5
231,28767,4
231,29031,4
231,29703,5
231,30313,4
231,30833,5
231,31760,4
231,32576,4
231,32592,4
231,32923,3
231,33357,5
231,33455,5
231,33473,4
231,35866,2
231,37041,4
231,37153,3
231,38080,2
231,39452,5
231,40167,3
231,41145,4
231,41240,5
231,43949,4
231,44397,5
231,46823,3
231,47018,4
231,47730,5
231,48291,5
231,48559,5
231,48687,5
231,49138,4
231,51166,4
232,1350,5
232,2324,4
232,3022,4
232,3721,5
232,5436,5
232,8096,3
232,8209,3
232,8569,5
232,8669,4
232,9165,2
232,9257,4
232,9722,3
232,9919,3
232,10111,5
232,10120,2
232,10246,4
232,10402,3
232,10751,4
232,11408,3
232,11691,3
232,12361,5
232,13095,3
232,13274,4
232,14235,5
232,14285,3
232,14372,1
232,14546,5
232,14936,5
232,15494,3
232,15501,3
232,16046,4
232,17643,5
232,18031,4
232,20414,4
232,20782,4
232,21230,4
232,23303,4
232,23558,4
232,23711,4
232,25278,5
232,25415,3
232,25872,4
232,26629,5
232,26718,4
232,26883,4
232,28158,3
232,28301,4
232,28803,5
232,30160,5
232,30184,5
232,30233,2
232,30944,5
232,31001,5
232,31305,5
232,31760,4
232,31941,5
232,32058,5
232,32490,3
232,33527,4
232,35982,3
232,36240,2
232,36725,3
232,36883,3
232,37153,3
232,37284,2
232,37746,4
232,38067,4
232,38082,4
232,38865,4
232,39423,2
232,39618,5
232,41733,3
232,41747,5
232,42404,5
232,42568,5
232,42574,5
232,42943,4
232,43300,2
232,43602,5
232,43985,2
232,44243,5
232,44496,3
232,46147,5
232,46977,4
232,48007,5
232,48389,5
232,48440,4
232,48482,4
232,49382,5
232,50342,4
232,50610,4
232,50684,4
232,51065,5
232,51762,5
232,52007,4
232,52036,3
232,52929,5
232,53245,4
232,53292,5
232,53293,5
233,439,4
233,588,3
233,951,5
233,1169,4
233,1393,5
233,1952,5
233,2171,4
233,2324,5
233,2900,5
233,3641,5
233,3662,4
233,3922,5
233,4536,4
233,5379,3
233,5461,4
233,5629,5
233,6063,3
233,7001,3
233,8370,2
233,8440,3
233,8510,5
233,8669,4
233,9011,5
233,9195,3
233,9804,4
233,10111,5
